Package last-used report
Generated: 2026-08-29 07:04:52
Packages: 717

PACKAGE                                   TYPE    VERSION     LAST USED    ENV               PATH
networkx                                  python  3.6         2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/networkx-3.6.dist-info
sentencepiece                             python  0.2.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/sentencepiece-0.2.2.dist-info
kiwisolver                                python  1.4.9       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/kiwisolver-1.4.9.dist-info
tqdm                                      python  4.67.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tqdm-4.67.1.dist-info
xxhash                                    python  3.8.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/xxhash-3.8.1.dist-info
openai                                    python  2.54.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai-2.54.0.dist-info
zstandard                                 python  0.25.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/zstandard-0.25.0.dist-info
voyageai                                  python  0.5.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/voyageai-0.5.0.dist-info
h2                                        python  4.4.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/h2-4.4.1.dist-info
charset-normalizer                        python  3.5.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/charset_normalizer-3.5.0.dist-info
jsonpatch                                 python  1.33        2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/jsonpatch-1.33.dist-info
tree-sitter                               python  0.26.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tree_sitter-0.26.0.dist-info
dnspython                                 python  2.8.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/dnspython-2.8.0.dist-info
matplotlib                                python  3.10.8      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/matplotlib-3.10.8.dist-info
botocore                                  python  1.43.3      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/botocore-1.43.3.dist-info
ast-grep-cli                              python  0.45.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/ast_grep_cli-0.45.1.dist-info
PyMatting                                 python  1.1.14      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pymatting-1.1.14.dist-info
flatbuffers                               python  25.9.23     2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/flatbuffers-25.9.23.dist-info
boto3                                     python  1.43.3      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/boto3-1.43.3.dist-info
google-auth                               python  2.43.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/google_auth-2.43.0.dist-info
httpcore                                  python  1.0.9       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/httpcore-1.0.9.dist-info
decorator                                 python  5.2.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/decorator-5.2.1.dist-info
certifi                                   python  2025.11.12  2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/certifi-2025.11.12.dist-info
tree-sitter-c-sharp                       python  0.23.5      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tree_sitter_c_sharp-0.23.5.dist-info
psutil                                    python  5.9.6       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/psutil-5.9.6.dist-info
Flask                                     python  3.0.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/flask-3.0.0.dist-info
pyasn1                                    python  0.6.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pyasn1-0.6.1.dist-info
youtube-transcript-api                    python  1.2.4       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/youtube_transcript_api-1.2.4.dist-info
setuptools                                python  65.5.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/setuptools-65.5.0.dist-info
pyparsing                                 python  3.3.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pyparsing-3.3.1.dist-info
onnxruntime                               python  1.23.2      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/onnxruntime-1.23.2.dist-info
pymongo                                   python  4.17.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pymongo-4.17.0.dist-info
tomlkit                                   python  0.13.3      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tomlkit-0.13.3.dist-info
sympy                                     python  1.14.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/sympy-1.14.0.dist-info
PyJWT                                     python  2.10.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/PyJWT-2.10.1.dist-info
jsonschema                                python  4.25.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/jsonschema-4.25.1.dist-info
xlrd                                      python  2.0.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/xlrd-2.0.2.dist-info
pathspec                                  python  0.12.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pathspec-0.12.1.dist-info
markdown-it-py                            python  4.0.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/markdown_it_py-4.0.0.dist-info
Flask-Cors                                python  4.0.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/Flask_Cors-4.0.0.dist-info
py_rust_stemmers                          python  0.1.8       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/py_rust_stemmers-0.1.8.dist-info
gunicorn                                  python  21.2.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/gunicorn-21.2.0.dist-info
tld                                       python  0.13.2      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tld-0.13.2.dist-info
safetensors                               python  0.8.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/safetensors-0.8.0.dist-info
anthropic                                 python  0.75.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/anthropic-0.75.0.dist-info
jmespath                                  python  1.0.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/jmespath-1.0.1.dist-info
platformdirs                              python  4.5.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/platformdirs-4.5.0.dist-info
absl-py                                   python  2.3.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/absl_py-2.3.1.dist-info
loguru                                    python  0.7.3       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/loguru-0.7.3.dist-info
tree-sitter-language-pack                 python  0.13.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tree_sitter_language_pack-0.13.0.dist-info
rapidocr-onnxruntime                      python  1.4.4       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/rapidocr_onnxruntime-1.4.4.dist-info
h11                                       python  0.16.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/h11-0.16.0.dist-info
pydantic-settings                         python  2.15.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pydantic_settings-2.15.0.dist-info
sniffio                                   python  1.3.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/sniffio-1.3.1.dist-info
lxml                                      python  6.1.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/lxml-6.1.1.dist-info
rsa                                       python  4.9.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/rsa-4.9.1.dist-info
opentelemetry-instrumentation-threading   python  0.60b0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/opentelemetry_instrumentation_threading-0.60b0.dist-info
nodejs-wheel-binaries                     python  24.13.1     2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/nodejs_wheel_binaries-24.13.1.dist-info
mdurl                                     python  0.1.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/mdurl-0.1.2.dist-info
courlan                                   python  1.4.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/courlan-1.4.0.dist-info
python-dateutil                           python  2.9.0.post0  2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/python_dateutil-2.9.0.post0.dist-info
mpmath                                    python  1.3.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/mpmath-1.3.0.dist-info
filelock                                  python  3.20.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/filelock-3.20.1.dist-info
PyYAML                                    python  6.0.3       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pyyaml-6.0.3.dist-info
blessed                                   python  1.25.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/blessed-1.25.0.dist-info
scipy                                     python  1.16.3      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/scipy-1.16.3.dist-info
jsonpointer                               python  3.1.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/jsonpointer-3.1.1.dist-info
sortedcontainers                          python  2.4.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/sortedcontainers-2.4.0.dist-info
packaging                                 python  24.2        2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/packaging-24.2.dist-info
tensorflow-estimator                      python  2.14.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tensorflow_estimator-2.14.0.dist-info
termcolor                                 python  2.5.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/termcolor-2.5.0.dist-info
tensorboard                               python  2.14.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tensorboard-2.14.1.dist-info
pydantic_core                             python  2.41.5      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pydantic_core-2.41.5.dist-info
lxml_html_clean                           python  0.4.5       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/lxml_html_clean-0.4.5.dist-info
datasets                                  python  5.0.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/datasets-5.0.1.dist-info
frozenlist                                python  1.8.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/frozenlist-1.8.0.dist-info
hpack                                     python  4.2.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/hpack-4.2.0.dist-info
bcrypt                                    python  5.0.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/bcrypt-5.0.0.dist-info
typing_extensions                         python  4.15.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/typing_extensions-4.15.0.dist-info
aiosignal                                 python  1.4.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/aiosignal-1.4.0.dist-info
trafilatura                               python  2.2.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/trafilatura-2.2.0.dist-info
ruamel.yaml.clib                          python  0.2.15      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/ruamel_yaml_clib-0.2.15.dist-info
libclang                                  python  18.1.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/libclang-18.1.1.dist-info
jusText                                   python  3.0.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/justext-3.0.2.dist-info
wrapt                                     python  1.14.2      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/wrapt-1.14.2.dist-info
pyheif                                    python  0.8.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pyheif-0.8.0.dist-info
cycler                                    python  0.12.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/cycler-0.12.1.dist-info
Jinja2                                    python  3.1.6       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/jinja2-3.1.6.dist-info
wheel                                     python  0.45.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/wheel-0.45.1.dist-info
referencing                               python  0.37.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/referencing-0.37.0.dist-info
tzlocal                                   python  5.4.4       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tzlocal-5.4.4.dist-info
pytubefix                                 python  10.3.8      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pytubefix-10.3.8.dist-info
cement                                    python  2.10.14     2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/cement-2.10.14.dist-info
opentelemetry-proto                       python  1.44.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/opentelemetry_proto-1.44.0.dist-info
pooch                                     python  1.8.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pooch-1.8.2.dist-info
python-multipart                          python  0.0.20      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/python_multipart-0.0.20.dist-info
transformers                              python  5.15.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/transformers-5.15.0.dist-info
annotated-doc                             python  0.0.5       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/annotated_doc-0.0.5.dist-info
MarkupSafe                                python  3.0.3       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/markupsafe-3.0.3.dist-info
pip                                       python  26.0.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pip-26.0.1.dist-info
pygame                                    python  2.6.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pygame-2.6.1.dist-info
Deprecated                                python  1.3.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/deprecated-1.3.1.dist-info
pyclipper                                 python  1.4.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pyclipper-1.4.0.dist-info
opentelemetry-semantic-conventions        python  0.60b0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/opentelemetry_semantic_conventions-0.60b0.dist-info
distro                                    python  1.9.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/distro-1.9.0.dist-info
Markdown                                  python  3.10        2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/markdown-3.10.dist-info
dateparser                                python  1.4.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/dateparser-1.4.2.dist-info
pluggy                                    python  1.6.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pluggy-1.6.0.dist-info
Pygments                                  python  2.19.2      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pygments-2.19.2.dist-info
fsspec                                    python  2026.6.0    2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/fsspec-2026.6.0.dist-info
opentelemetry-instrumentation             python  0.60b0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/opentelemetry_instrumentation-0.60b0.dist-info
aiohappyeyeballs                          python  2.6.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/aiohappyeyeballs-2.6.1.dist-info
langchain-core                            python  1.5.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/langchain_core-1.5.0.dist-info
attrs                                     python  25.4.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/attrs-25.4.0.dist-info
requests-toolbelt                         python  1.0.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/requests_toolbelt-1.0.0.dist-info
h5py                                      python  3.15.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/h5py-3.15.1.dist-info
hf-xet                                    python  1.5.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/hf_xet-1.5.2.dist-info
nltk                                      python  3.9.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/nltk-3.9.2.dist-info
tifffile                                  python  2025.10.16  2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tifffile-2025.10.16.dist-info
httpx                                     python  0.28.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/httpx-0.28.1.dist-info
coverage                                  python  7.12.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/coverage-7.12.0.dist-info
htmldate                                  python  1.10.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/htmldate-1.10.0.dist-info
importlib_metadata                        python  8.7.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/importlib_metadata-8.7.0.dist-info
sounddevice                               python  0.5.3       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/sounddevice-0.5.3.dist-info
pyasn1_modules                            python  0.4.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pyasn1_modules-0.4.2.dist-info
cryptography                              python  46.0.3      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/cryptography-46.0.3.dist-info
grpcio                                    python  1.76.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/grpcio-1.76.0.dist-info
tensorboard-data-server                   python  0.7.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tensorboard_data_server-0.7.2.dist-info
tokenizers                                python  0.22.2      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/tokenizers-0.22.2.dist-info
ruamel.yaml                               python  0.18.17     2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/ruamel_yaml-0.18.17.dist-info
starlette                                 python  0.50.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/starlette-0.50.0.dist-info
aiohttp                                   python  3.14.3      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/aiohttp-3.14.3.dist-info
gast                                      python  0.7.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/gast-0.7.0.dist-info
watchdog                                  python  6.0.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/watchdog-6.0.0.dist-info
multiprocess                              python  0.70.19     2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/multiprocess-0.70.19.dist-info
invoke                                    python  2.2.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/invoke-2.2.1.dist-info
numba                                     python  0.62.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/numba-0.62.1.dist-info
langchain-protocol                        python  0.0.18      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/langchain_protocol-0.0.18.dist-info
typing-inspection                         python  0.4.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/typing_inspection-0.4.2.dist-info
pillow                                    python  12.3.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pillow-12.3.0.dist-info
joblib                                    python  1.5.2       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/joblib-1.5.2.dist-info
zipp                                      python  3.23.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/zipp-3.23.0.dist-info
annotated-types                           python  0.7.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/annotated_types-0.7.0.dist-info
fonttools                                 python  4.61.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/fonttools-4.61.1.dist-info
opencv-python-headless                    python  4.9.0.80    2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/opencv_python_headless-4.9.0.80.dist-info
Werkzeug                                  python  3.1.4       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/werkzeug-3.1.4.dist-info
httpx-sse                                 python  0.4.3       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/httpx_sse-0.4.3.dist-info
wcwidth                                   python  0.2.14      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/wcwidth-0.2.14.dist-info
llvmlite                                  python  0.45.1      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/llvmlite-0.45.1.dist-info
rpds-py                                   python  0.30.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/rpds_py-0.30.0.dist-info
scikit-image                              python  0.25.2      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/scikit_image-0.25.2.dist-info
six                                       python  1.17.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/six-1.17.0.dist-info
yarl                                      python  1.22.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/yarl-1.22.0.dist-info
hyperframe                                python  6.1.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/hyperframe-6.1.0.dist-info
requests-oauthlib                         python  2.0.0       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/requests_oauthlib-2.0.0.dist-info
pycparser                                 python  2.23        2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/pycparser-2.23.dist-info
litellm                                   python  1.96.2      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/litellm-1.96.2.dist-info
dill                                      python  0.4.1       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/dill-0.4.1.dist-info
sqlite-vec                                python  0.1.9       2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/sqlite_vec-0.1.9.dist-info
opentelemetry-sdk                         python  1.44.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/opentelemetry_sdk-1.44.0.dist-info
strands-agents                            python  1.18.0      2026-08-29   pyenv:3.11.9      /Users/faiz/.pyenv/versions/3.11.9/lib/python3.11/site-packages/strands_agents-1.18.0.dist-info
